Source,Target,Weight
Niechcial Marek,Rubaszek Michal,1
Niechcial Marek,Slubowski Rafal,1
Niechcial Marek,Stazka-Gawrysiak Agnieszka,1
Niechcial Marek,Suleja Wawrzyniec,1
Niechcial Marek,Tchorek Grzegorz,1
Niechcial Marek,Tomkiewicz Marcin,1
Niechcial Marek,Wierus Kamil,1
Nielsen Seested J,Ortiz R,1
Nielsen Seested J,Pellegrini S,1
Nielsen Seested J,Rabl A,1
Nielsen Seested J,Riera R,1
Nielsen Seested J,Scasny M,1
Nielsen Seested J,Stoeckel M-E,1
Nielsen Seested J,Szanto R,1
Nielsen Seested J,Urban J,1
Nowakowski Z,Zlotnicki A,1
Oded Stark,Wilhelm Kohler,1
Oleh Bilyk,Pawel Sakowski,1
Oleh Bilyk,Robert Slepaczuk,1
Olga Kiuila,Peter Mieszkowski,1
Olga Kiuila,Thomas F Rutherford,5
Olga Kiuila,Thomas Rutherford,1
Olga Kiuila,Tomasz Zylicz,1
Olivier P Prat,Shin-Ichiro Shima,1
Olivier P Prat,Wojciech W Grabowski,1
Olympia Bover,Panagiota Tzamourani,2
Olympia Bover,Philip Du Caju,2
Olympia Bover,Sonia Costa,2
Olympia Bover,Tibor Zavadil,2
Olympia Bover,Yvonne Mccarthy,2
Orlando Ayala,Wojciech W Grabowski,1
Ortiz R,Pellegrini S,1
Ortiz R,Rabl A,1
Ortiz R,Riera R,1
Ortiz R,Scasny M,1
Ortiz R,Stoeckel M-E,1
Ortiz R,Szanto R,1
Ortiz R,Urban J,1
Panagiota Tzamourani,Philip Du Caju,2
Panagiota Tzamourani,Sonia Costa,2
Panagiota Tzamourani,Tibor Zavadil,2
Panagiota Tzamourani,Yvonne Mccarthy,2
Patrycja Beniak,Piotr Zuk,2
Patrycja Beniak,Witold Grostal,2
Paul Robin Krugman,Pawel Gieraltowski,2
Paul Robin Krugman,Wlodzimierz Siwinski,2
Paulina Broniatowska,Piotr Popowski,2
Paulina Broniatowska,Rafal Slubowski,2
Paulina Broniatowska,Stanislaw Cichocki,2
Paulina Broniatowska,Tomasz Michalek,2
Paulina Broniatowska,Tomasz Piasecki,2
Paulina Broniatowska,Wawrzyniec Suleja,2
Paulina Broniatowska,Wojciech Mroczek,2
Pawel Gieraltowski,Wlodzimierz Siwinski,2
Pawel Kaczmarczyk,Renata Stefanska,1
Pawel Kaczmarczyk,Timo Baas,1
Pawel Kaczmarczyk,Urszula Siedlecka,1
Pawel Kazimierski,Piotr Lampart,1
Pawel Kazimierski,Tomasz Suchocki,1
Pawel Kowal,Robert Borowski,1
Pawel Kowal,Kopczewski Tomasz,1
Pawel Sakowski,Pawel Strawinski,1
Pawel Sakowski,Piotr Wojcik,3
Pawel Sakowski,Przemyslaw Rys,3
Pawel Sakowski,Rafal Sieradzki,1
Pawel Sakowski,Robert Slepaczuk,26
Pawel Sakowski,Ryszard Kokoszczynski,9
Pawel Strawinski,Robert Slepaczuk,2
Pawel Strawinski,Ryszard Kokoszczynski,1
Peep Palumaa,Simone Ciofi-Baffoni,1
Pellegrini S,Rabl A,1
Pellegrini S,Riera R,1
Pellegrini S,Scasny M,1
Pellegrini S,Stoeckel M-E,1
Pellegrini S,Szanto R,1
Pellegrini S,Urban J,1
Per Angelstam,Tomasz Zylicz,1
Petch J,Tao W-K,1
Petch J,Wong R,1
Petch J,Wu X,1
Petch J,Xu K-M,1
Petch Jc,Piriou J-M,1
Petch Jc,Redelsperger J-L,1
Petch Jc,Tailleux R,1
Petch Jc,Tomasini M,1
Peter Bartello,Reeks Mw,1
Peter Bartello,Szymon P Malinowski,1
Peter Bartello,Vassilicos Jc,1
Peter Bartello,Wang L-P,1
Peter Bartello,Warhaft Z,1
Peter Bartello,Wojciech W Grabowski,1
Petr Mariel,Soren Boye Olsen,1
Petr Mariel,Thijs Dekker,1
Petr Mariel,Ulf Liebe,1
Philip Du Caju,Sonia Costa,2
Philip Du Caju,Tibor Zavadil,2
Philip Du Caju,Yvonne Mccarthy,2
Piasecki Tomasz,Popowski Piotr,1
Piasecki Tomasz,Puchalska Katarzyna,1
Piasecki Tomasz,Rola-Janicka Magdalena,1
Piasecki Tomasz,Rubaszek Michal,1
Piasecki Tomasz,Slubowski Rafal,1
Piasecki Tomasz,Stazka-Gawrysiak Agnieszka,1
Piasecki Tomasz,Suleja Wawrzyniec,1
Piasecki Tomasz,Tchorek Grzegorz,1
Piasecki Tomasz,Tomkiewicz Marcin,1
Piasecki Tomasz,Wierus Kamil,1
Pierluigi Pretegiani,Remo Guerrini,1
Pintus P,Turgut B,2
Piotr Bieniek,Stanislaw Cichocki,1
Piotr Boguszewski,Tadeusz Smuga,1
Piotr Boguszewski,Wanda Karpinska-Mizielinska,1
Piotr Gut,Remigiusz Napiecek,1
Piotr Gut,Wojciech Fliegner,1
Piotr K Smolarkiewicz,Wojciech W Grabowski,2
Piotr Lampart,Tomasz Suchocki,1
Piotr Margonski,Sara Kurland,1
Piotr Margonski,Seifeddine Jomaa,1
Piotr Margonski,Thorsten Bh Reusch,1
Piotr Margonski,Veijo Jormalainen,1
Piotr Popowski,Rafal Slubowski,2
Piotr Popowski,Stanislaw Cichocki,2
Piotr Popowski,Tomasz Kleszcz,1
Piotr Popowski,Tomasz Lyziak,1
Piotr Popowski,Tomasz Michalek,2
Piotr Popowski,Tomasz Piasecki,2
Piotr Popowski,Wawrzyniec Suleja,2
Piotr Popowski,Wojciech Mroczek,2
Piotr Wojcik,Robert Slepaczuk,3
Piotr Wojcik,Ryszard Kokoszczynski,3
Piotr Wojcik,Kopczewski Tomasz,2
Piotr Wojewnik,Przemyslaw Biecek,1
Piotr Zoch,Steve Bond,1
Piotr Zoch,Yu-Ting Chiang,1
Piotr Zuk,Witold Grostal,4
Piriou J-M,Redelsperger J-L,1
Piriou J-M,Tailleux R,1
Piriou J-M,Tomasini M,1
Popowski Piotr,Puchalska Katarzyna,1
Popowski Piotr,Rola-Janicka Magdalena,1
Popowski Piotr,Rubaszek Michal,1
Popowski Piotr,Slubowski Rafal,1
Popowski Piotr,Stazka-Gawrysiak Agnieszka,1
Popowski Piotr,Suleja Wawrzyniec,1
Popowski Piotr,Tchorek Grzegorz,1
Popowski Piotr,Tomkiewicz Marcin,1
Popowski Piotr,Wierus Kamil,1
Przemyslaw Banasik,Sylwia Morawska,1
Przemyslaw Kusztelak,Kopczewski Tomasz,1
Przemyslaw Rys,Robert Slepaczuk,4
Przemyslaw Sikora,Robert Jeszke,1
Przemyslaw Sikora,Ryszard Malarski,1
Przemyslaw Sikora,Wojciech Rabiega,1
Puchalska Katarzyna,Rola-Janicka Magdalena,1
Puchalska Katarzyna,Rubaszek Michal,1
Puchalska Katarzyna,Slubowski Rafal,1
Puchalska Katarzyna,Stazka-Gawrysiak Agnieszka,1
Puchalska Katarzyna,Suleja Wawrzyniec,1
Puchalska Katarzyna,Tchorek Grzegorz,1
Puchalska Katarzyna,Tomkiewicz Marcin,1
Puchalska Katarzyna,Wierus Kamil,1
Qamar Uz Zaman,Rana Umair Ashraf,1
Qamar Uz Zaman,Syed Iftikhar Ul Hassan,1
Qamar Uz Zaman Malik,Rab Nawaz Lodhi,1
Qamar Uz Zaman Malik,Rana Umair Ashraf,1
Qamar Uz Zaman Malik,Rashid Saeed,1
Qamar Uz Zaman Malik,Syed Anees Haider Zaidi,1
Qamar Uz Zaman Malik,Usama Awan,1
Qamar Uz Zaman Malik,Wasim Ahmad,1
Quynh Bui,Robert Slepaczuk,1
R,Sakowski P,2
R,Wójcik,2
R,Ślepaczuk,2
Rab Nawaz Lodhi,Rana Umair Ashraf,1
Rab Nawaz Lodhi,Rashid Saeed,1
Rab Nawaz Lodhi,Syed Anees Haider Zaidi,1
Rab Nawaz Lodhi,Usama Awan,1
Rab Nawaz Lodhi,Wasim Ahmad,1
Rabl A,Riera R,1
Rabl A,Scasny M,1
Rabl A,Stoeckel M-E,1
Rabl A,Szanto R,1
Rabl A,Urban J,1
Rafael Cezar,Roland Beck,1
Rafael Cezar,Valerio Nispi Landi,1
Rafal Sieradzki,Robert Slepaczuk,1
Rafal Slubowski,Stanislaw Cichocki,2
Rafal Slubowski,Tomasz Michalek,2
Rafal Slubowski,Tomasz Piasecki,2
Rafal Slubowski,Wawrzyniec Suleja,2
Rafal Slubowski,Wojciech Mroczek,2
Raja Irfan Sabir,Rana Umair Ashraf,1
Raja Irfan Sabir,Wasim Ahmad,1
Rana Umair Ashraf,Rashid Saeed,2
Rana Umair Ashraf,Samar Zaineldeen,1
Rana Umair Ashraf,Shahid Mohammad Khan Ghauri,1
Rana Umair Ashraf,Shufang Xiao,1
Rana Umair Ashraf,Shunrong Jiang,1
Rana Umair Ashraf,Stefan Cristian Gherghina,1
Rana Umair Ashraf,Syed Ali Ashiq Kirmani,3
Rana Umair Ashraf,Syed Anees Haider Zaidi,7
Rana Umair Ashraf,Syed Iftikhar Ul Hassan,1
Rana Umair Ashraf,Usama Awan,1
Rana Umair Ashraf,Wasim Ahmad,4
Rana Umair Ashraf,Woo Gon Kim,1
Rana Umair Ashraf,Xianhua Fan,1
Rana Umair Ashraf,Ma Zhiqiang,1
Rashid Saeed,Syed Anees Haider Zaidi,1
Rashid Saeed,Usama Awan,1
Rashid Saeed,Wasim Ahmad,1
Rebecca Pogni,Remo Guerrini,1
Redelsperger J-L,Tailleux R,1
Redelsperger J-L,Tomasini M,1
Reeks Mw,Szymon P Malinowski,1
Reeks Mw,Vassilicos Jc,1
Reeks Mw,Wang L-P,1
Reeks Mw,Warhaft Z,1
Reeks Mw,Wojciech W Grabowski,1
Regulski A,Rosik P,1
Regulski A,Krzysztof Szczygielski,1
Regulski A,Szpor A,1
Regulski A,Zub M,1
Remigiusz Napiecek,Wojciech Fliegner,1
Renata Gabryelczyk,Stefan Cylwik,1
Richard T Cederwall,Shao Cheng Xie,1
Richard T Cederwall,Steven K Krueger,1
Richard T Cederwall,Wei-Kuo Tao,1
Richard T Cederwall,Wojciech W Grabowski,1
Richard T Cederwall,Yio John J,1
Riera R,Scasny M,1
Riera R,Stoeckel M-E,1
Riera R,Szanto R,1
Riera R,Urban J,1
Robert Borowski,Kopczewski Tomasz,2
Robert Cooter,Thomas Ulen,1
Robert Jeszke,Ryszard Malarski,1
Robert Jeszke,Wojciech Rabiega,1
Robert Slepaczuk,Ryszard Kokoszczynski,7
Rokicki B,Ryba J,1
Rokicki B,Wtorek J,1
Rola-Janicka Magdalena,Rubaszek Michal,1
Rola-Janicka Magdalena,Slubowski Rafal,1
Rola-Janicka Magdalena,Stazka-Gawrysiak Agnieszka,1
Rola-Janicka Magdalena,Suleja Wawrzyniec,1
Rola-Janicka Magdalena,Tchorek Grzegorz,1
Rola-Janicka Magdalena,Tomkiewicz Marcin,1
Rola-Janicka Magdalena,Wierus Kamil,1
Roland Beck,Valerio Nispi Landi,1
Roman Topor-Madry,Wojciech Paczynski,1
Rosik P,Krzysztof Szczygielski,1
Rosik P,Szpor A,1
Rosik P,Zub M,1
Rubaszek Michal,Slubowski Rafal,1
Rubaszek Michal,Stazka-Gawrysiak Agnieszka,1
Rubaszek Michal,Suleja Wawrzyniec,1
Rubaszek Michal,Tchorek Grzegorz,1
Rubaszek Michal,Tomkiewicz Marcin,1
Rubaszek Michal,Wierus Kamil,1
Ryba J,Wtorek J,1
Ryszard Kokoszczynski,Stanislaw Cichocki,1
Ryszard Malarski,Wojciech Rabiega,1
Saczuk K,Strzelecki P,2
Saczuk K,Tyrowicz J,2
Saczuk K,Wyszynski R,2
Saeed R,Zaidi Sah,1
Sakowski P,Wójcik,1
Sakowski P,Ślepaczuk,1
Samar Zaineldeen,Shunrong Jiang,1
Sara Kurland,Seifeddine Jomaa,1
Sara Kurland,Thorsten Bh Reusch,1
Sara Kurland,Veijo Jormalainen,1
Satia Rozynek,Shahriar Akhavan,2
Scasny M,Stoeckel M-E,1
Scasny M,Szanto R,1
Scasny M,Urban J,1
Sebastien Bourdin,Sergio Destefanis,1
Seifeddine Jomaa,Thorsten Bh Reusch,1
Seifeddine Jomaa,Veijo Jormalainen,1
Shahid Mohammad Khan Ghauri,Syed Anees Haider Zaidi,1
Shao Cheng Xie,Steven K Krueger,1
Shao Cheng Xie,Wei-Kuo Tao,1
Shao Cheng Xie,Wojciech W Grabowski,1
Shao Cheng Xie,Yio John J,1
Shin-Ichiro Shima,Wojciech W Grabowski,1
Eva Sierminska,Tzamourani P,1
Eva Sierminska,Villanueva E,1
Eva Sierminska,Zavadil T,1
Sinan Tandogan,Teoman Pamukcu,1
Sinan Tandogan,Wojciech Grabowski,1
Slepaczuk R,Zakrzewski G,1
Slubowski Rafal,Stazka-Gawrysiak Agnieszka,1
Slubowski Rafal,Suleja Wawrzyniec,1
Slubowski Rafal,Tchorek Grzegorz,1
Slubowski Rafal,Tomkiewicz Marcin,1
Slubowski Rafal,Wierus Kamil,1
Sonia Costa,Tibor Zavadil,2
Sonia Costa,Yvonne Mccarthy,2
Soren Boye Olsen,Thijs Dekker,1
Soren Boye Olsen,Ulf Liebe,1
Stanislaw Cichocki,Tomasz Michalek,2
Stanislaw Cichocki,Tomasz Piasecki,2
Stanislaw Cichocki,Velde Der Van Lucas,1
Stanislaw Cichocki,Wawrzyniec Suleja,2
Stanislaw Cichocki,Wojciech Mroczek,2
Stazka-Gawrysiak Agnieszka,Suleja Wawrzyniec,1
Stazka-Gawrysiak Agnieszka,Tchorek Grzegorz,1
Stazka-Gawrysiak Agnieszka,Tomkiewicz Marcin,1
Stazka-Gawrysiak Agnieszka,Wierus Kamil,1
Steven K Krueger,Wei-Kuo Tao,1
Steven K Krueger,Wojciech W Grabowski,1
Steven K Krueger,Yio John J,1
Stoeckel M-E,Szanto R,1
Stoeckel M-E,Urban J,1
Strzelecki P,Tyrowicz J,3
Strzelecki P,Wyszynski R,4
Suleja Wawrzyniec,Tchorek Grzegorz,1
Suleja Wawrzyniec,Tomkiewicz Marcin,1
Suleja Wawrzyniec,Wierus Kamil,1
Syed Ali Ashiq Kirmani,Syed Anees Haider Zaidi,2
Syed Anees Haider Zaidi,Usama Awan,1
Syed Anees Haider Zaidi,Wasim Ahmad,1
Szanto R,Urban J,1
Krzysztof Szczygielski,Szpor A,1
Krzysztof Szczygielski,Zub M,1
Szpor A,Zub M,1
Szymon P Malinowski,Vassilicos Jc,1
Szymon P Malinowski,Wang L-P,1
Szymon P Malinowski,Warhaft Z,1
Szymon P Malinowski,Wojciech W Grabowski,1
Tadeusz Smuga,Wanda Karpinska-Mizielinska,1
Tailleux R,Tomasini M,1
Tao W-K,Wong R,1
Tao W-K,Wu X,1
Tao W-K,Xu K-M,1
Tchorek Grzegorz,Tomkiewicz Marcin,1
Tchorek Grzegorz,Wierus Kamil,1
Tea Nommann,Tore Soderqvist,1
Tea Nommann,Vivi Fleming-Lehtinen,1
Tea Nommann,Yulia Khaleeva,1
Teoman Pamukcu,Wojciech Grabowski,1
Terry L Clark,Wojciech W Grabowski,1
Thijs Dekker,Ulf Liebe,1
Thorsten Bh Reusch,Veijo Jormalainen,1
Tibor Zavadil,Yvonne Mccarthy,2
Tomasz Bialecki,Tomasz Suchocki,1
Tomasz Kleszcz,Tomasz Lyziak,1
Kopczewski Tomasz,Wojciech Rogowski,2
Tomasz Michalek,Tomasz Piasecki,2
Tomasz Michalek,Wawrzyniec Suleja,2
Tomasz Michalek,Wojciech Mroczek,2
Tomasz Piasecki,Wawrzyniec Suleja,2
Tomasz Piasecki,Wojciech Mroczek,2
Tomkiewicz Marcin,Wierus Kamil,1
Topor-Madry R,Wisniewski M,2
Topor-Madry R,Wisniewski R,1
Tore Soderqvist,Vivi Fleming-Lehtinen,1
Tore Soderqvist,Yulia Khaleeva,1
Tyrowicz J,Wyszynski R,3
Tzamourani P,Villanueva E,1
Tzamourani P,Zavadil T,1
Usama Awan,Wasim Ahmad,1
Vassilicos Jc,Wang L-P,1
Vassilicos Jc,Warhaft Z,1
Vassilicos Jc,Wojciech W Grabowski,1
Vedat Sinan Szczygielski,Wojciech & Pamukcu,1
Villanueva E,Zavadil T,1
Vivi Fleming-Lehtinen,Yulia Khaleeva,1
Wang L-P,Warhaft Z,1
Wang L-P,Wojciech W Grabowski,1
Warhaft Z,Wojciech W Grabowski,1
Wasim Ahmad,Woo Gon Kim,1
Wawrzyniec Suleja,Wojciech Mroczek,2
Wei-Kuo Tao,Wojciech W Grabowski,1
Wei-Kuo Tao,Yio John J,1
William D Hall,Wojciech W Grabowski,1
William D Hall,Xiaoqing Wu,1
Witkowska E,Witkowski B,1
Wojciech W Grabowski,Xiaoqing Wu,2
Wojciech W Grabowski,Yio John J,1
Wong R,Wu X,1
Wong R,Xu K-M,1
Wu X,Xu K-M,1
Wójcik,Ślepaczuk,1
Zaczynska E,Zawislak M,1
